383645778335789056	positive	@wom_75 @ProSieben Geil!!! Ist so die Geile Serie!! :)	@wom_75 @ProSieben Geil!!! sein so die geil Serie!! :)	CARD ADJA NN VAFIN ADV ART ADJA NN ADJA	0/-- 0/-- 0/-- 0/-- 4/MO 8/NK 8/NK 4/PD 0/--	_ _ case=nom|gender=masc|num=sg|Sentiment::markable_1::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_1::Sentiment=True Sentiment::markable_1::Sentiment=True case=nom|Target::markable_4::Preferred=true|num=sg|Target::markable_4::Anaphref=empty|gender=fem|Target::markable_4::Target=True|Sentiment::markable_1::Sentiment=True case=nom|EmoExpression::markable_3::EmoExpression=True|gender=fem|Target::markable_4::Target=True|EmoExpression::markable_3::SubjectiveFact=false|pos=True|EmoExpression::markable_3::Sarcasm=false|Sentiment::markable_1::Sentiment=True|EmoExpression::markable_3::Intensity=strong|num=sg|EmoExpression::markable_3::Polarity=positive|EmoExpression::markable_3::Uncertain=false case=nom|gender=fem|num=sg|Sentiment::markable_1::Sentiment=True EmoExpression::markable_5::Intensity=medium|EmoExpression::markable_5::Sarcasm=false|EmoExpression::markable_5::SubjectiveFact=false|EmoExpression::markable_5::EmoExpression=True|EmoExpression::markable_5::Polarity=positive|EmoExpression::markable_5::Uncertain=false|Sentiment::markable_1::Sentiment=True
367350952581283840	neutral	RT @Marktzyniker: Der #Wahlwerbepot im #ZDF für #Merkel läuft schon seit 8 Minuten, #Wahlkampf Wann geht es mit dem Programm weiter? @ZDF	RT @Marktzyniker: die #Wahlwerbepot in #ZDF für #Merkel laufen schon seit 8 Minuten, #Wahlkampf wann gehen es mit die Programm weiter? @ZDF	NE NN ART NN APPRART NN APPR NN VVFIN ADV APPR CARD NE NN PWAV VVFIN PPER APPR ART NN VVFIN NE	2/AG 0/-- 4/NK 9/SB 4/MNR 5/NK 6/MNR 7/NK 0/-- 11/MO 9/MO 11/NK 14/PNC 9/SB 16/MO 9/MO 16/EP 16/MO 20/NK 18/NK 16/MO 0/--	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg _ case=acc|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=dat|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|pers=3 _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ case=nom|*=True|num=sg
376771824245149697	neutral	Nein @freihoch2 weil ihn die CDU weggeschnappt hatte	Nein @freihoch2 weil er die CDU wegschnappen haben	NN NN KOUS PPER ART NE VVPP VAFIN	0/-- 1/NK 8/CP 8/SB 6/NK 7/DA 8/OC 0/--	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ case=acc|gender=masc|num=sg|pers=3 case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ pers=3|num=sg|tense=past|mood=ind
357917100741894145	negative	Schlechte Nachricht, SPD: Nazis wählen euch eh nicht. Und mit der Einstellung wählen Euch auch Nichtnazis nicht.	Schlechte Nachricht, SPD: Nazi wählen ihr eh nicht. und mit die Einstellung wählen ihr auch Nichtnazi nicht.	NN NE ADJA NN VVFIN PPER ADV ADJD KON APPR ART NN VVFIN PPER ADV NN ADJA	5/SB 4/PNC 4/NK 1/NK 0/-- 5/DA 5/MO 5/MO 13/JU 13/MO 12/NK 10/NK 0/-- 13/DA 16/MO 13/SB 16/NK	case=nom|EmoExpression::markable_326::SubjectiveFact=false|EmoExpression::markable_326::Intensity=medium|gender=fem|EmoExpression::markable_326::Uncertain=false|Sentiment::markable_325::Polarity=negative|num=sg|Sentiment::markable_325::Sentiment=True|EmoExpression::markable_326::EmoExpression=True|EmoExpression::markable_326::Sarcasm=false|Sentiment::markable_325::Sarcasm=false|Sentiment::markable_325::Intensity=medium|EmoExpression::markable_326::Polarity=negative case=nom|gender=fem|Target::markable_330::Target=True|Target::markable_330::Anaphref=empty|Target::markable_322::Anaphref=markable_329|Target::markable_322::Preferred=true|num=sg|Sentiment::markable_325::Sentiment=True|Target::markable_322::Target=True|Target::markable_330::Preferred=true case=nom|gender=fem|num=sg|pos=True case=nom|EmoExpression::markable_336::Uncertain=false|EmoExpression::markable_336::Intensity=medium|Sentiment::markable_327::Intensity=medium|Source::markable_328::Source=True|gender=fem|Source::markable_328::Anaphref=empty|Sentiment::markable_327::Sentiment=True|EmoExpression::markable_336::Sarcasm=false|EmoExpression::markable_336::EmoExpression=True|num=sg|Sentiment::markable_327::Sarcasm=false|Sentiment::markable_327::Polarity=negative|EmoExpression::markable_336::Polarity=negative|EmoExpression::markable_336::SubjectiveFact=false EmoExpression::markable_323::EmoExpression=True|EmoExpression::markable_323::Intensity=medium|EmoExpression::markable_323::Uncertain=false|EmoExpression::markable_323::Sarcasm=false|EmoExpression::markable_323::SubjectiveFact=true|EmoExpression::markable_323::Polarity=positive|Sentiment::markable_327::Sentiment=True case=dat|Target::markable_329::Preferred=true|Target::markable_329::Anaphref=empty|Target::markable_329::Target=True|*=True|Sentiment::markable_327::Sentiment=True|pers=2|num=pl Sentiment::markable_327::Sentiment=True _ Sentiment::markable_331::Sarcasm=false|Sentiment::markable_331::Intensity=medium|Sentiment::markable_331::Sentiment=True|Sentiment::markable_331::Polarity=negative Sentiment::markable_331::Sentiment=True case=dat|gender=fem|num=sg|Sentiment::markable_331::Sentiment=True case=dat|gender=fem|num=sg|Sentiment::markable_331::Sentiment=True EmoExpression::markable_332::Sarcasm=false|mood=ind|Sentiment::markable_331::Sentiment=True|EmoExpression::markable_332::Intensity=medium|pers=3|num=pl|tense=pres|EmoExpression::markable_332::EmoExpression=True|EmoExpression::markable_332::Polarity=positive|EmoExpression::markable_332::Uncertain=false|EmoExpression::markable_332::SubjectiveFact=true case=dat|Target::markable_334::Target=True|Target::markable_334::Preferred=true|*=True|Target::markable_334::Anaphref=markable_330|Sentiment::markable_331::Sentiment=True|pers=2|num=pl Sentiment::markable_331::Sentiment=True case=gen|num=sg|Source::markable_335::Source=True|Source::markable_335::Anaphref=empty|gender=neut|Sentiment::markable_331::Sentiment=True case=gen|gender=neut|num=sg|pos=True|Sentiment::markable_331::Sentiment=True
377324932520505344	negative	Das IHR kann das UNS mal am Arsch lecken #spd-	die ihr können die sie mal an Arsch leck #spd-	PDS PPER VMFIN PDS PPER ADV APPRART NN ADJA TRUNC	3/OA 3/SB 0/-- 9/OA 9/OA 7/MO 9/MO 7/NK 3/SB 9/ADC	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _ case=dat|gender=masc|EmoExpression::markable_337::Intensity=strong|num=sg|EmoExpression::markable_337::EmoExpression=True|EmoExpression::markable_337::SubjectiveFact=false|EmoExpression::markable_337::Sarcasm=false|EmoExpression::markable_337::Uncertain=false|EmoExpression::markable_337::Polarity=negative case=dat|gender=masc|num=sg|EmoExpression::markable_337::EmoExpression=True case=dat|gender=masc|num=sg|pos=True|EmoExpression::markable_337::EmoExpression=True _
354160101420052481	negative	RT @incredibul: Was die Piraten gegen #PRISM und #Tempora machen. https://t.co/r2ltxTIML4	RT @incredibul: was die Pirat gegen #PRISM und #Tempora machen. https://t.co/r2ltxTIML4	NE ADJD PIS ART NN APPR NN KON NN NE CARD	0/-- 1/PD 5/APP 5/NK 0/-- 5/MNR 6/NK 7/CD 8/CJ 9/NK 10/NK	case=nom|*=True|num=sg pos=True case=acc|Sentiment::markable_338::Sentiment=True|num=sg|Sentiment::markable_338::Polarity=negative|Sentiment::markable_338::Intensity=medium|gender=neut|Sentiment::markable_338::Sarcasm=false case=nom|Sentiment::markable_338::Sentiment=True|num=pl|Source::markable_339::Source=True|gender=fem|Source::markable_339::Anaphref=empty case=nom|gender=fem|num=pl|Sentiment::markable_338::Sentiment=True|Source::markable_339::Source=True Sentiment::markable_338::Sentiment=True|EmoExpression::markable_340::Uncertain=false|EmoExpression::markable_340::EmoExpression=True|EmoExpression::markable_340::SubjectiveFact=false|EmoExpression::markable_340::Intensity=medium|EmoExpression::markable_340::Polarity=negative|EmoExpression::markable_340::Sarcasm=false case=acc|Sentiment::markable_338::Sentiment=True|num=sg|Target::markable_341::Target=True|Target::markable_341::Preferred=true|Target::markable_341::Anaphref=empty|gender=fem Sentiment::markable_338::Sentiment=True case=acc|Sentiment::markable_338::Sentiment=True|num=sg|Target::markable_342::Anaphref=empty|gender=fem|Target::markable_342::Preferred=true|Target::markable_342::Target=True case=acc|gender=fem|num=sg|Sentiment::markable_338::Sentiment=True _
380342905254473728	neutral	RT @lorz: Ich habe eine Sammlung von Visualisierungen & Daten zur Bundestagswahl 2013 begonnen http://t.co/I0B6FyD7xI #ddj #wahl #btw13	RT @lorz: ich haben eine Sammlung von Visualisierung & Datum zu Bundestagswahl @card@ beginnen http://t.co/I0B6FyD7xI #ddj #wahl #btw13	NE NN PPER VAFIN ART NN APPR NN KON NN APPRART NN CARD VVPP NN NE NN CARD	2/PNC 0/-- 4/SB 0/-- 6/NK 14/OA 6/PG 7/NK 8/CD 9/CJ 6/MNR 11/NK 12/NK 4/OC 14/SB 17/PNC 15/NK 17/NK	case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ case=dat|gender=fem|num=pl _ case=dat|gender=neut|num=pl case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ _ _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _
368412911653625856	neutral	Habe heute irgendwas von #piraten gehört, wer sind die und was wollen sie?	haben heute irgendwas von #piraten gehört, wer sein die und was wollen sie?	VAFIN ADV PIS APPR NN NE PWS VAFIN ART KON PWS VMFIN ADJA	0/-- 1/MO 1/OA 3/PG 4/NK 5/NK 8/SB 3/RC 8/SB 8/CD 12/OA 10/CJ 12/MO	case=nom|gender=neut|num=sg _ gender=neut|*=True _ case=dat|gender=masc|num=pl _ case=nom|*=True|num=sg pers=3|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl _ case=acc|gender=neut|num=sg pers=3|num=pl|tense=pres|mood=ind _
365857186200563712	neutral	Steinfurt: Autohaus auf Expansionskurs: Die Burgsteinfurter CDU hat auf ihrer dritten Ferienradtour Station am... http://t.co/xJ0aswGnB2	Steinfurt: Autohaus auf Expansionskurs: die Burgsteinfurter CDU haben auf ihr dritt Ferienradtour Station am... http://t.co/xJ0aswGnB2	ADJA NN APPR NN ART NN NE VAFIN APPR PPOSAT ADJA NN NN ADJA CARD	2/NK 8/CJ 2/MNR 3/NK 6/NK 8/SB 6/NK 0/-- 14/MO 12/NK 12/NK 9/NK 14/OA 8/OC 0/--	case=nom|gender=neut|num=sg|pos=True case=nom|gender=neut|num=sg _ case=acc|gender=neut|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg|pos=True case=dat|gender=fem|num=sg case=acc|gender=fem|num=sg case=nom|gender=masc|num=sg|pos=True _
348328256992325632	neutral	Özdemir fordert Verhandlungen mit der Türkei über die Grundrechte: Der Grünen-Parteivorsitzende Cem Özdemir hält... http://t.co/jB2nhMO5fg	Özdemir fordern Verhandlung mit die Türkei über die Grundrechte: die Grünen-Parteivorsitzende Cem Özdemir hält... http://t.co/jB2nhMO5fg	NE VVFIN NN APPR ART NE APPR ART NN ART NN NE NE NE NE	2/SB 0/-- 2/OA 3/OP 6/NK 4/NK 3/OP 9/NK 7/NK 11/NK 9/NK 14/PNC 14/PNC 11/NK 0/--	case=nom|*=True|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=fem|num=pl _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _
365483813159186432	positive	Auch auf anderen Seiten afaik "@laprintemps: Am Alex hängen #afd - Plakate. Seite Alexa. Hoffentlich hängen die morgen noch ;)"	auch auf andere seiten afaik "@laprintemps: an Alex hängen #afd - Plakate. Seite Alexa. hoffentlich hängen die morgen noch ;)"	ADV APPR PIS APPR NN NN APPRART NE VVFIN ADJA $( NN NN NE ADV VVFIN ART ADV ADV ADJA	2/MO 0/-- 2/NK 2/MO 4/NK 5/NK 9/MO 7/NK 0/-- 12/NK 10/-- 9/OA 0/-- 13/NK 16/MO 0/-- 16/SB 16/MO 16/MO 16/MO	_ _ case=acc|*=True|num=pl _ case=dat|gender=fem|num=sg case=nom|gender=neut|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ gender=neut|*=True _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg EmoExpression::markable_345::Intensity=medium|EmoExpression::markable_345::Uncertain=false|EmoExpression::markable_345::Sarcasm=false|EmoExpression::markable_345::SubjectiveFact=false|EmoExpression::markable_345::EmoExpression=True|EmoExpression::markable_345::Polarity=positive pers=3|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl _ _ case=dat|gender=neut|num=pl|comp=True
378922591940907008	positive	das interessanteste an den #AfD Artikeln sind die Kommentare... das ist der Wähler. http://t.co/1yfqPO9QJa	die interessant an die #AfD Artikel sein die Kommentare... die sein die Wähler. http://t.co/1yfqPO9QJa	ART ADJA APPR ART ADJA NN VAFIN ART NN PDS VAFIN ART NN NN	2/NK 7/PD 2/MNR 6/NK 6/NK 3/NK 0/-- 9/NK 7/SB 11/SB 0/-- 13/NK 11/SB 11/PD	case=nom|num=sg|Sentiment::markable_347::Sentiment=True|Sentiment::markable_347::Sarcasm=false|Sentiment::markable_347::Polarity=positive|gender=neut|Sentiment::markable_347::Intensity=strong case=nom|EmoExpression::markable_349::EmoExpression=True|Sentiment::markable_347::Sentiment=True|gender=neut|EmoExpression::markable_349::Intensity=strong|EmoExpression::markable_349::Uncertain=false|EmoExpression::markable_349::Sarcasm=false|EmoExpression::markable_349::SubjectiveFact=false|EmoExpression::markable_349::Polarity=positive|num=sg|sup=True Sentiment::markable_347::Sentiment=True case=acc|gender=masc|num=sg|Sentiment::markable_347::Sentiment=True case=acc|gender=masc|num=sg|Sentiment::markable_347::Sentiment=True case=nom|gender=fem|num=pl|Sentiment::markable_347::Sentiment=True pers=3|num=pl|tense=pres|mood=ind|Sentiment::markable_347::Sentiment=True case=nom|Target::markable_348::Anaphref=empty|Target::markable_348::Preferred=true|num=pl|Sentiment::markable_347::Sentiment=True|Target::markable_348::Target=True|gender=masc case=nom|gender=masc|num=pl case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg
352738657922318336	neutral	hier der Bericht zur Grünen Veranstaltung zu Kitaplätzen in #Augsburg: http://t.co/FWzwsRM1Xy	hier die Bericht zu grün Veranstaltung zu Kitaplätzen in #Augsburg: http://t.co/FWzwsRM1Xy	ADV ART NN APPRART ADJA NN APPR NN APPR ADJA NN	3/MO 3/NK 0/-- 3/MNR 6/NK 4/NK 6/MNR 7/NK 8/MNR 11/NK 9/NK	_ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg|pos=True case=dat|gender=fem|num=sg _ case=dat|gender=masc|num=pl _ case=dat|gender=masc|num=pl|pos=True case=dat|gender=masc|num=pl
